ID	Type
C(NC=N)#CN	1
C1(C(CCC1)N)=O	1
C1CCC(C1)O	1
C(CN)=CCN	1
C(NCCC)O	1
C=CC(N)=N	1
C=C1C=CNC1N	1
C#CC(NC=O)=N	1
C#CC(CN)(C)N	1
C=C1C=CC(O)=N1	1
C#CNC(CO)=O	1
CNCCO	1
C=C(C=O)C=O	1
C#CN1C=CC=C1	1
C#CC=CNC=C	1
C(NC=CCC)=N	1
C(C)(O)=O	1
C(C)(C)=CC(N)=O	1
CCCN	1
C=CNCC(O)=C	1
C1(CC(C=N1)C)=O	1
C1NC(C)=CC=1N	1
C#CC(NC=C)=C	1
C(C=C(C)C)#N	1
C1N(C=C)CCN=1	1
C(C=CC#N)#N	1
C#CO	1
C1C(C(CN=1)N)N	1
C(C(CC#C)O)#N	1
C1C(C)CN(C=1)C	1
C1CC=CCNC=1	1
C=CC(NC)=CN	1
C(C(NC#C)=C)#N	1
C1CC(C(N=1)N)=O	1
C(CC(C)(C)C)#N	1
C1NC=C(C=1N)N	1
C(C(C)C)(O)=O	1
C(NCCN)O	1
C(O)#CCC=C	1
C1CC(C(N=1)N)=C	1
C(C(CN)N)N	1
C#CC=CNC=N	1
C(CO)=O	1
C=C1C(N)=NCC1	1
C(C(C(C)C)N)#N	1
C(CCC(N)=N)#N	1
C1(NCCN1)=CN	1
C(C(CC=N)=O)#N	1
C=C(CCC)N	1
C1C(NC(C=1)=O)O	1
C=C1C=CC(N)N1	1
C1(CCCCN=1)O	1
C1CC(C)NCC=1	1
C(CC)=CCO	1
C(CC)#CCN	1
C1C(CCC=1)CN	1
C1C(C)=C(NC#1)O	1
C(NC(C=C)N)=N	1
C1CCC(NC=1)O	1
C(C(C)=C)#CO	1
C(C(C=O)C=O)#N	1
C(CC(C=O)=C)=O	1
C(CCC=C)=O	1
C#CCNC(N)=C	1
C=CN(C=C)C	1
C1CC(C)=CN=1	1
C1(C(N)=CC=N1)=O	1
C(N)=CC=NCN	1
C(NC(C=C)=N)=N	1
C#CNC(CO)=N	1
CNC(C)CN	1
C(C)=C(CO)N	1
C(C(C)CNC)#N	1
C(C)(CC)=CC=O	1
C(C(C)O)=CC	1
C#CCC(CC)=O	1
C(NC(C)C)=O	1
C=CC(N)=O	1
C1(C(CCN1)N)=N	1
C(CC=O)#CC#N	1
C#CC(C)C(C)O	1
C(C(C)=CCN)#N	1
C(N1C=NCC1)=O	1
C#CC#CNC=N	1
C(C(C)(C)CO)#N	1
C1(CC=CN1C)=O	1
C(C1CN=CN1)=O	1
C(O)#CN	1
C(C1C=CCC1)=O	1
C#CNC=CC=C	1
C1CC(C)=NC#1	1
C=NCC=CCO	1
C(C(C)C)#N	1
C#CC(CC)N	1
C(C(C#CC)C)#N	1
C(C(CC)=CN)#N	1
C1CCCC(N=1)O	1
C(CNCC)=O	1
C(CC)#CC#N	1
C#CC(N(C)C)=C	1
C(N)#CC(C=O)NC	1
C1NC(CN=1)=C	1
C(C=CC(C)N)#N	1
C=C(C=O)C(C)N	1
C=CN	1
C(O)#CNC(C)=N	1
C(N1C=CC=C1)=O	1
C(N)=CC	1
C=CCOC	1
C(NC=CN)#CO	1
C(CCNC)=N	1
CC(CN)CC	1
C(NC=C(C)C)=N	1
C(CN)#CC#N	1
C1(CC(N)=CN1)=N	1
C1C2CCC(N=1)N2	1
C1(COCC1)=O	1
C(N)#CC(CN)N	1
C(C(C(C)=O)N)#N	1
C1NC(C)C(C=1)N	1
C(C(C=CN)=O)#N	1
C=CCC=CC=O	1
C(N(C=C)CN)=N	1
C1C(C=CC=1)C	1
C(C(CN=C)=C)#N	1
C#CC(CNC)N	1
C(C)#CNCCO	1
C1CC(CN)CC=1	1
C=C(C)CCCN	1
C(C)=CC=CC	1
C(C(C=O)(C)N)#N	1
C#CC(C)NCC	1
C#CC(C)NC#C	1
C(C(C)C)(N)=N	1
C(CC(C)CO)#N	1
C(C(C=O)O)#CC	1
C1CCC=CC=1	1
C1C(N=C(C=1)N)O	1
C1C(CCN=1)O	1
C(NC)#CN	1
CNCC	1
C1(CC=C(N1)O)=O	1
C=C(C(C)=CC)N	1
C(NC(C)=CN)=N	1
C(C(O)=C)#N	1
C=C(C(N)=O)C=N	1
C(NC=O)#CC	1
C(N)=CN=CC=O	1
C(N(C=C)CN)#C	1
C(C(C(N)=N)O)#N	1
CC(CO)CC	1
C=CNCC(C)C	1
C(C)#CCN	1
C1(CC(C=N1)N)=O	1
C1NCC(C=1)CN	1
C=C(N)NC(N)=C	1
C1(CC=C(C1)O)=O	1
C(CN)(N)=N	1
C(C(C#N)(C)C)#N	1
C1(CC(N)=CN=1)O	1
C(CC(C)=CC)=O	1
C1C(CCC=1C)O	1
C1C(C=CN=1)C	1
CNCC(N)O	1
C(CC(C=C)N)#N	1
C1NCCN=1	1
C1(CCC(N=1)=C)N	1
C1C(C(N)=NC#1)C	1
C=C1C=CC(N1)=O	1
C(C(C)O)#CNC	1
C(CC=N)(N)=O	1
C(NCC(C)=C)=N	1
C(C(CO)=CN)#N	1
C1N=C(C(C=1)=O)N	1
C(C)=CC(O)=O	1
C(C(NC=N)=C)#N	1
C(O)=CN	1
C1C(C)CC(C=1)N	1
C(CC)=O	1
C(C(CNC)N)#N	1
C(C(CN)=C)#N	1
C(C(C)C(N)N)#N	1
C#CC=C(N)NC	1
C1(CC(N)=CN1)=O	1
C(C=CNC=C)#N	1
C(C(C#N)CN)#N	1
C1(CN=CN1C)=O	1
C1C(CO)CNC=1	1
C(N)(N)=CC=CC	1
C#CN(C)C(C)C	1
C(C(C)COC)#N	1
C=C1CC(CN1)N	1
C(O)#CN(C=N)C	1
C1NC(C=CC=1)O	1
C(CCO)=CC	1
C(CC(CC)N)#N	1
C#CCC=O	1
C1CCCNC=1N	1
C(N)=CN	1
C(C(C(C)C)=O)#N	1
C(N)(N)=CC=O	1
C#CC(NC)=N	1
C(CCNC)#N	1
C12CCC(N1)=CN=2	1
C1C(CC=CN=1)O	1
C#CCCC(O)=O	1
C1C(C)CNC=1O	1
C1N(C(C)=CC=1)C	1
C1C(CN(C=1)C)O	1
C1C=CN=C(C#1)O	1
C=CNC(C=N)=C	1
C1(C(C)NCC1)=O	1
C(C(N)=CCO)#N	1
C(C)=C(NC)O	1
C=CC(C)(C)N	1
C(N)=NC=C	1
C1NC=CC=1CO	1
C(N)#CC(N)=C	1
C(C(C#C)C)#N	1
C1NC=C(C#1)N	1
C#CC(C)CN	1
C1N=CC(N=1)=C	1
